file,line,type,commit,author,date,time,timezone,datetime,depth,length
style.css,1,css,f5004f94,Anisha Kalgi,2026-04-17,19:40:25,-07:00,2026-04-17T19:40:25-07:00,0,5
style.css,2,css,f5004f94,Anisha Kalgi,2026-04-17,19:40:25,-07:00,2026-04-17T19:40:25-07:00,1,23
style.css,3,css,f5004f94,Anisha Kalgi,2026-04-17,19:40:25,-07:00,2026-04-17T19:40:25-07:00,0,0
style.css,4,css,f5004f94,Anisha Kalgi,2026-04-17,19:40:25,-07:00,2026-04-17T19:40:25-07:00,0,0
style.css,5,css,41d4b30f,Anisha Kalgi,2026-04-03,19:07:59,-07:00,2026-04-03T19:07:59-07:00,0,4
style.css,6,css,41d4b30f,Anisha Kalgi,2026-04-03,19:07:59,-07:00,2026-04-03T19:07:59-07:00,1,23
style.css,7,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,13
style.css,8,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,15
style.css,9,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,42
style.css,10,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,11,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,12,css,3ace4987,Anisha Kalgi,2026-04-25,17:25:12,-07:00,2026-04-25T17:25:12-07:00,0,3
style.css,13,css,f5004f94,Anisha Kalgi,2026-04-17,19:40:25,-07:00,2026-04-17T19:40:25-07:00,1,39
style.css,14,css,f5004f94,Anisha Kalgi,2026-04-17,19:40:25,-07:00,2026-04-17T19:40:25-07:00,1,12
style.css,15,css,f5004f94,Anisha Kalgi,2026-04-17,19:40:25,-07:00,2026-04-17T19:40:25-07:00,1,17
style.css,16,css,f5004f94,Anisha Kalgi,2026-04-17,19:40:25,-07:00,2026-04-17T19:40:25-07:00,1,43
style.css,17,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,18,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,19,css,3ace4987,Anisha Kalgi,2026-04-25,17:25:12,-07:00,2026-04-25T17:25:12-07:00,0,5
style.css,20,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,6
style.css,21,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,17
style.css,22,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,20
style.css,23,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,13
style.css,24,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,13
style.css,25,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,26,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,27,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,13
style.css,28,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,16
style.css,29,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,25
style.css,30,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,43
style.css,31,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,20
style.css,32,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,26
style.css,33,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,34,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,35,css,f5004f94,Anisha Kalgi,2026-04-17,19:40:25,-07:00,2026-04-17T19:40:25-07:00,0,11
style.css,36,css,f5004f94,Anisha Kalgi,2026-04-17,19:40:25,-07:00,2026-04-17T19:40:25-07:00,1,69
style.css,37,css,f5004f94,Anisha Kalgi,2026-04-17,19:40:25,-07:00,2026-04-17T19:40:25-07:00,0,0
style.css,38,css,f5004f94,Anisha Kalgi,2026-04-17,19:40:25,-07:00,2026-04-17T19:40:25-07:00,0,0
style.css,39,css,f5004f94,Anisha Kalgi,2026-04-17,19:40:25,-07:00,2026-04-17T19:40:25-07:00,0,4
style.css,40,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,7
style.css,41,css,f5004f94,Anisha Kalgi,2026-04-17,19:40:25,-07:00,2026-04-17T19:40:25-07:00,0,5
style.css,42,css,f5004f94,Anisha Kalgi,2026-04-17,19:40:25,-07:00,2026-04-17T19:40:25-07:00,0,6
style.css,43,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,12
style.css,44,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,45,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,46,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,4
style.css,47,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,8
style.css,48,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,21
style.css,49,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,50,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,51,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,4
style.css,52,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,12
style.css,53,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,30
style.css,54,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,7
style.css,55,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,56,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,57,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,5
style.css,58,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,12
style.css,59,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,29
style.css,60,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,18
style.css,61,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,62,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,63,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,9
style.css,64,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,12
style.css,65,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,58
style.css,66,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,7
style.css,67,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,68,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,69,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,17
style.css,70,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,12
style.css,71,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,26
style.css,72,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,15
style.css,73,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,9
style.css,74,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,75,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,76,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,12
style.css,77,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,8
style.css,78,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,79,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,80,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,2
style.css,81,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,14
style.css,82,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,83,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,84,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,1
style.css,85,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,1
style.css,86,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,1
style.css,87,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,1
style.css,88,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,1
style.css,89,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,2
style.css,90,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,15
style.css,91,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,17
style.css,92,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,93,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,94,css,77c5914c,Anisha Kalgi,2026-04-10,19:58:01,-07:00,2026-04-10T19:58:01-07:00,0,32
style.css,95,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,96,css,f5004f94,Anisha Kalgi,2026-04-17,19:40:25,-07:00,2026-04-17T19:40:25-07:00,0,15
style.css,97,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,14
style.css,98,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,16
style.css,99,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,12
style.css,100,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,33
style.css,101,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,15
style.css,102,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,103,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,104,css,77c5914c,Anisha Kalgi,2026-04-10,19:58:01,-07:00,2026-04-10T19:58:01-07:00,0,10
style.css,105,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,14
style.css,106,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,20
style.css,107,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,108,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,0,0
style.css,109,css,77c5914c,Anisha Kalgi,2026-04-10,19:58:01,-07:00,2026-04-10T19:58:01-07:00,0,10
style.css,110,css,b0734d14,Anisha Kalgi,2026-04-10,19:42:44,-07:00,2026-04-10T19:42:44-07:00,1,15
style.css,111,css,f5004f94,Anisha Kalgi,2026-04-17,19:40:25,-07:00,2026-04-17T19:40:25-07:00,1,43
